Record_ID,Plant_ID,TS,PM2.5,SO2,NOx,Unit,"Lat,Lon",Status
E23564,PL-14,25-01-2026 18:00,10.9,16.4,10.0,MG/NM3,"13.0723,81.3666",FAULT
E23565,PL-16,25-01-2026 24:10,0.0,,9.7,mg/nm3,"13.0638,81.4784", ok
E23566,PL-17,2026-01-25 18:20,0.0,15.8,13.8,mg/nm3,"12.5665,80.1155",OK
E23567,PL-15,2026-01-25 18:30,41.8,22.5,-30.0,mg/nm3,, maint 
E23568,PL-14,2026-01-25 18:40,20.9,15.7,14.3,UG/m3,"14.3395,80.4808",Ok
E23569,PL-15,2026-01-25 18:50,21.4,19.7,-27.2,UG/M3,"12.947,81.2798",MAINT
E23570,PL-14,2026-01-25 19:00,22.5,9.8,14.7,MG/NM3,"14.359,79.054",Maint
E23571,PL-06,2026-01-25 19:10,47.4,12.2,24.7,mg/nm3,"12.9996,79.3856", maint 
E23572,PL-16,2026-01-25 19:20,17.7,264.7,9.1,mg/nm3,"13.7747,80.7961", OK 
E23573,PL-07,2026-01-25 19:30,30.6,5.6,1.6,Ug/M3,"13.1955,80.8774",ok 
E23574,PL-07,2026-01-25 19:40,39.1,16.4,29.2,Ug/M3,"14.4502,80.2385",OK
E23575,PL-19,2026-01-25 19:50,12.2,15.0,20.1,mg/nm3,"12.8033,81.4101",OK
E23576,PL-17,2026-01-25 20:00,0.0,18.4,16.5,mg/nm3,"12.7967,79.1134",maintenance
E23577,PL-20,2026-01-25 20:10,21.6,16.3,10.4,mg/Nm3,"12.9547,81.4602",Ok
E23578,PL-12,2026-01-25 20:20,4.3,6.2,18.1,MG/NM3,"14.0922,81.2919",OK
E23579,PL-04,2026-01-25 24:30,22.7,17.7,22.3,mg/nm3,"13.3856,81.1427", maint 
E23580,PL-10,2026-01-25 20:40,43.0,15.9,,UG/m3,"13.0212,81.3049", OK 
E23581,PL-01,2026-01-25 20:50,22.0,11.9,-11.3,UG/M3,"13.866,81.4958",Ok
E23582,PL-17,2026-01-25 21:00,34.4,20.8,25.3,UG/M3,"14.4788,79.0322",ok 
E23583,PL-13,2026-01-25 21:10,34.2,19.9,-20.5,UG/m3,"14.4716,81.4613",Fault
E23584,PL-07,2026-01-25 21:20,38.0,20.9,24.1,Ug/M3,"13.4558,79.6628", OK 
E23585,PL-12,2026-01-25 21:30,35.2,21.9,21.6,Ug/M3,"13.8698,80.3203",Ok
E23586,PL-05,2026-01-25 21:40,46.1,13.9,35.5,UG/M3,"13.1454,79.7859",Maint
E23587,PL-03,2026-01-25 21:50,37.1,10.6,48.7,ug/m3,"13.4324,80.1966",Maint
E23588,PL-10,2026-01-25 22:00,53.5,22.1,24.4,UG/m3,"13.8825,81.082",MAINT
E23589,PL-07,2026-01-25 22:10,27.8,16.2,40.9,UG/m3,"12.5775,81.4065",MAINT
E23590,PL-11,2026-01-25 22:20,69.0,20.9,20.2,ug/m³,"14.2684,79.0641",Fault
E23591,PL-13,2026-01-25 22:30,56.4,15.1,,µg/m³,"12.6439,80.4707", OK 
E23592,PL-19,2026-01-25 22:40,25.5,13.9,25.7,ug/m3,"14.2257,80.0329", OK 
E23593,PL-07,2026-01-25 22:50,-41.4,16.2,34.7,UG/M3,"12.8485,79.3519",FAULT
E23594,PL-18,2026-01-25 23:00,45.5,,45.4,mg/Nm3,"13.5206,80.2755",fault
E23595,PL-03,2026-01-25 23:10,67.4,19.0,47.1,µg/m³,"14.4982,81.007",maint
E23596,PL-03,2026-01-25 23:20,68.3,24.3,35.8,mg/nm3,"13.4061,80.0721", FAULT
E23597,PL-15,2026-01-25 23:30,55.6,15.6,47.1,Ug/M3,"12.9009,81.0924",MAINTENANCE
E23598,PL-05,25-01-2026 23:40,69.3,18.5,39.9,mg/nm3,"12.8721,79.0902", maint 
E23599,PL-10,2026-01-25 23:50,76.2,20.9,54.8,UG/m3,"13.1333,79.062",Maint
E23600,PL-10,2026-01-26 00:00,94.5,22.0,59.8,mg/Nm3,"13.9419,81.17",MAINT
E23601,PL-03,2026-01-26 00:10,86.4,,-2.0,mg/Nm3,"13.5462,79.3429", OK 
E23602,PL-12,2026-01-26 00:20,58.3,27.0,,ug/m³,"13.2291,81.1423", ok
E23603,PL-07,2026-01-26 24:30,47.9,,43.4,ug/m3,"12.8238,80.9962",Ok
E23604,PL-10,2026-01-26 00:40,88.7,26.9,34.5,µg/m³,"13.9241,80.0432",Maint
E23605,PL-08,2026-01-26 00:50,70.8,20.4,59.2,µg/m³,"13.0406,79.7753",ok
E23606,PL-06,2026-01-26 01:00,84.2,,56.9,mg/Nm3,"13.6041,80.9812",MAINTENANCE
E23607,PL-01,26-01-2026 01:10,92.1,21.2,48.2,ug/m³,"13.9635,79.7047", FAULT
E23608,PL-10,2026-01-26 01:20,85.8,24.4,62.3,UG/m3,"14.4522,80.6326",OK
E23609,PL-04,2026-01-26 01:30,82.9,27.1,63.9,Ug/M3,"13.6474,79.958",Fault
E23610,PL-18,2026-01-26 01:40,84.3,30.3,65.5,µg/m³,"13.2481,81.2651",FAULT
E23611,PL-13,26-01-2026 01:50,79.5,28.6,77.5,Ug/M3,"13.604,80.9922",Fault
E23612,PL-11,2026-01-26 02:00,93.8,35.7,78.0,mg/Nm3,"13.3096,79.8571", FAULT
E23613,PL-05,26-01-2026 24:10,114.2,41.6,-53.6,ug/m³,"13.0329,80.5991", maint 
E23614,PL-14,2026-01-26 02:20,123.8,25.6,57.1,ug/m³,"13.9936,80.2579",Fault
E23615,PL-18,2026-01-26 02:30,81.6,27.8,70.3,MG/NM3,"13.7234,80.1684",OK
E23616,PL-20,2026-01-26 02:40,84.5,25.4,70.3,ug/m³,"12.5751,80.5657", maint 
E23617,PL-02,2026-01-26 02:50,108.7,37.3,65.1,UG/M3,"14.3972,79.6494", FAULT
E23618,PL-15,2026-01-26 03:00,113.5,38.7,69.0,mg/Nm3,"12.7581,81.0133",MAINT
E23619,PL-04,2026-01-26 03:10,84.3,36.1,52.8,UG/m3,"13.4165,79.4818",ok 
E23620,PL-06,2026-01-26 03:20,108.5,36.3,,UG/m3,"14.4232,79.6083",maintenance
E23621,PL-17,2026-01-26 03:30,99.1,27.0,56.2,UG/m3,"12.9856,80.5986",fault
E23622,PL-02,2026-01-26 03:40,87.1,30.7,77.1,ug/m³,"13.6974,80.5839", maint 
E23623,PL-19,2026-01-26 03:50,121.2,26.2,69.2,mg/nm3,"14.3277,79.6713",fault
E23624,PL-01,2026-01-26 04:00,97.3,26.8,67.1,ug/m³,"13.7987,80.6212",maintenance
E23625,PL-13,2026-01-26 04:10,126.7,27.3,85.7,mg/Nm3,"14.4162,80.8963", maint 
E23626,PL-01,2026-01-26 04:20,97.9,46.0,,mg/nm3,"14.1638,81.4651",Maint
E23627,PL-15,2026-01-26 04:30,110.7,40.1,86.5,mg/nm3,"13.5995,80.0007", ok
E23628,PL-20,2026-01-26 04:40,122.7,33.9,-75.9,mg/Nm3,"14.3485,80.6091",MAINTENANCE
E23629,PL-08,2026-01-26 04:50,99.6,34.7,89.5,ug/m3,"12.6959,81.4858",MAINTENANCE
E23630,PL-05,2026-01-26 05:00,113.2,40.6,81.9,mg/Nm3,"12.5002,79.7149",ok 
E23631,PL-20,2026-01-26 05:10,104.9,36.3,77.8,mg/nm3,"12.8289,81.2397", FAULT
E23632,PL-05,26-01-2026 24:20,121.0,34.2,59.0,Ug/M3,"14.1418,80.3718", maint 
E23633,PL-20,2026-01-26 05:30,127.4,41.1,80.7,ug/m3,"12.9205,79.7568", OK 
E23634,PL-05,2026-01-26 05:40,105.6,34.6,94.1,mg/nm3,"13.0957,79.7661", ok
E23635,PL-09,26-01-2026 24:50,101.3,38.4,90.6,MG/NM3,"12.882,81.0713",MAINT
E23636,PL-20,2026-01-26 06:00+05:30,-113.8,41.1,74.5,ug/m³,"12.6174,80.0119",ok
E23637,PL-12,2026-01-26 06:10,134.7,38.1,75.8,mg/nm3,"13.8284,81.096",MAINTENANCE
E23638,PL-17,2026-01-26 06:20,131.6,35.6,62.8,µg/m³,"12.8539,79.226",ok 
E23639,PL-03,2026-01-26 06:30,110.6,27.2,76.4,mg/Nm3,"13.5967,81.0637",Maint
E23640,PL-19,2026-01-26 06:40,121.8,,70.5,mg/Nm3,"13.1087,80.2589",ok 
E23641,PL-14,2026-01-26 06:50,120.0,36.0,62.9,UG/M3,"12.5178,79.3379",maintenance
E23642,PL-11,26-01-2026 07:00,118.8,40.4,74.9,mg/Nm3,"14.1485,81.0897",FAULT
E23643,PL-10,2026-01-26 07:10,109.5,30.2,-67.8,MG/NM3,"12.9517,80.5337", ok
E23644,PL-20,2026-01-26 07:20,115.5,38.3,68.6,UG/m3,"13.9165,80.0581",Ok
E23645,PL-14,2026-01-26 07:30,101.1,35.7,-60.6,mg/nm3,"13.7355,79.6903",fault
E23646,PL-17,2026-01-26 07:40,107.7,29.5,,mg/nm3,"13.4424,81.1112",OK
E23647,PL-08,2026-01-26 07:50,129.9,36.9,81.1,mg/nm3,"13.8302,80.3436",ok
E23648,PL-12,2026-01-26 08:00,109.6,27.9,59.6,ug/m³,"14.041,80.6152",
E23649,PL-03,2026-01-26 08:10,96.1,22.7,82.6,ug/m3,"13.319,81.474", FAULT
E23650,PL-12,2026-01-26 08:20,121.1,33.1,69.5,UG/M3,"13.7137,81.3178",maintenance
E23651,PL-15,2026-01-26 08:30,-125.6,33.7,73.9,ug/m³,"13.2143,81.2416", OK 
E23652,PL-06,2026-01-26 08:40,126.4,29.6,81.8,UG/M3,"14.3455,80.5836",ok 
E23653,PL-14,2026-01-26 08:50,90.2,31.4,74.3,mg/Nm3,"13.1486,81.4814",FAULT
E23654,PL-12,2026-01-26 09:00,93.3,38.6,71.5,UG/m3,"13.3262,79.9921",OK
E23655,PL-15,2026-01-26 09:10,92.6,29.6,49.9,µg/m³,"12.929,80.0353",Ok
E23656,PL-17,2026-01-26 09:20,90.2,26.2,73.4,mg/nm3,"13.317,80.8345", OK 
E23657,PL-17,2026-01-26 09:30,113.9,28.1,77.8,mg/Nm3,"13.4002,79.7526",maint
E23658,PL-20,2026-01-26 09:40,78.8,25.8,56.3,ug/m3,"14.4758,80.5326",OK
E23659,PL-11,2026-01-26 09:50,107.4,29.5,56.0,UG/m3,"840.3652933540855,79.6439",OK
E23660,PL-16,2026-01-26 10:00,87.7,19.7,63.9,µg/m³,"13.4047,81.2945",maintenance
E23661,PL-14,2026-01-26 10:10,87.9,28.2,67.9,µg/m³,"695.4509065098493,80.2199", maint 
E23662,PL-03,2026-01-26 10:20,127.7,28.7,73.5,MG/NM3,"13.1904,79.8852",MAINTENANCE
E23663,PL-14,2026-01-26 10:30,111.9,19.4,79.5,ug/m3,"13.9537,79.2956",FAULT
E23664,PL-17,2026-01-26 10:40,104.2,27.4,-17.15,ug/m3,"12.7076,79.6282", FAULT
E23665,PL-16,2026-01-26 10:50,55.2,7026.5,72.6,mg/Nm3,"13.9546,80.689",MAINTENANCE
E23666,PL-13,2026-01-26 11:00,76.5,,65.0,Ug/M3,"13.3057,80.5231",ok
E23667,PL-19,2026-01-26 11:10,68.4,30.8,70.6,ug/m3,"14.1087,80.0376",FAULT
E23668,PL-16,2026-01-26 11:20,-10.99,24.6,59.5,ug/m³,"13.2798,81.0244",OK
E23669,PL-09,2026-01-26 11:30,92.6,34.0,37.1,Ug/M3,"14.0699,80.6767", OK 
E23670,PL-17,2026-01-26 11:40,80.0,27.0,55.5,ug/m3,"13.9506,80.6575",ok
E23671,PL-13,2026-01-26 11:50,,21.2,60.4,mg/Nm3,"13.5448,79.4687", maint 
E23672,PL-07,2026-01-26 12:00,80.2,29.4,41.4,Ug/M3,"13.1797,79.3528",ok 
E23673,PL-04,2026-01-26 12:10,80.9,23.2,58.6,mg/Nm3,"13.157,81.4598",maint
E23674,PL-20,2026-01-26 12:20+05:30,86.5,20.7,42.3,UG/M3,"13.1845,80.1889",OK
E23675,PL-14,2026-01-26 12:30,58.9,27.8,,Ug/M3,"13.4772,79.9063",OK
E23676,PL-08,2026-01-26 12:40,58.8,24.2,43.5,MG/NM3,"13.8167,79.5773",fault
E23677,PL-09,26-01-2026 12:50,47.8,26.5,67.0,ug/m3,"13.2075,79.5666",maintenance
E23678,PL-20,2026-01-26 13:00,60.7,21.0,32.2,MG/NM3,"13.075,79.9773",maintenance
E23679,PL-15,2026-01-26 13:10,60.1,31.2,48.8,µg/m³,"14.2895,79.2212",MAINTENANCE
E23680,PL-05,2026-01-26 13:20,45.5,16.6,46.6,mg/Nm3,"14.4218,81.3649", FAULT
E23681,PL-07,2026-01-26 13:30,59.0,23.0,36.2,UG/m3,"13.2482,81.1331",Ok
E23682,PL-05,2026-01-26 13:40,46.8,35.4,48.2,UG/M3,"13.1858,79.4967",Ok
E23683,PL-07,26-01-2026 24:50,41.2,25.1,39.4,Ug/M3,"12.6886,81.3694",Fault
E23684,PL-12,2026-01-26 14:00,86.2,16.0,40.5,Ug/M3,"14.0666,79.5826", ok
E23685,PL-07,26-01-2026 14:10,73.6,20.9,25.9,mg/Nm3,"12.8327,79.981",MAINTENANCE
E23686,PL-20,2026-01-26 14:20,39.4,13.1,21.9,µg/m³,"13.319,79.4693",FAULT
E23687,PL-11,2026-01-26 14:30,-57.4,7.4,34.3,ug/m3,"12.9585,79.0742",OK
E23688,PL-04,2026-01-26 14:40,70.5,20.5,56.1,µg/m³,"13.3706,81.395",OK
E23689,PL-05,2026-01-26 14:50,25.1,18.4,37.2,ug/m³,"13.726,80.1999",MAINT
E23690,PL-20,2026-01-26 15:00,25.6,13.9,34.8,mg/Nm3,"14.162,80.239", OK 
E23691,PL-03,2026-01-26 15:10,51.0,13.7,32.3,µg/m³,"13.4029,80.264",Ok
E23692,PL-06,2026-01-26 15:20,43.9,5.0,11.9,MG/NM3,"13.8906,80.6185",Fault
E23693,PL-19,2026-01-26 15:30,35.2,21.0,42.7,Ug/M3,"14.0643,79.4458",MAINT
E23694,PL-10,2026-01-26 15:40,24.3,25.8,27.5,ug/m3,"13.1627,80.6125",Ok
E23695,PL-06,2026-01-26 15:50,55.2,273.8,33.4,UG/m3,,Ok
E23696,PL-19,2026-01-26 16:00,13.9,17.7,24.9,UG/M3,"14.0453,80.6421",Maint
E23697,PL-05,2026-01-26 16:10,38.1,,21.0,ug/m³,"12.5095,80.5312",MAINT
E23698,PL-03,2026-01-26 16:20,15.9,16.4,13.8,MG/NM3,"13.0912,81.2961", FAULT
E23699,PL-06,2026-01-26 16:30,61.6,10.9,31.9,Ug/M3,"13.4874,80.9303",fault
E23700,PL-01,2026-01-26 16:40,16.6,14.1,20.2,UG/M3,"12.6336,80.5002",ok 
E23701,PL-01,2026-01-26 16:50,19.7,4.8,18.2,mg/nm3,"14.4636,81.306", FAULT
E23702,PL-09,2026-01-26 17:00,30.9,10.8,40.5,mg/nm3,"13.0366,80.5128",FAULT
E23703,PL-04,2026-01-26 17:10,7.6,24.5,24.6,UG/M3,"13.2076,80.5653",ok
E23704,PL-06,2026-01-26 17:20,20.7,12.7,25.4,UG/M3,"13.7625,81.4965",ok
E23705,PL-10,2026-01-26 17:30,23.7,5.0,19.0,MG/NM3,"13.9093,79.4216",fault
E23706,PL-05,2026-01-26 17:40,-33.2,18.2,36.3,MG/NM3,"12.7376,79.2148",Ok
E23707,PL-16,2026-01-26 17:50,41.9,11.6,9.5,ug/m3,"13.8411,80.9407",MAINTENANCE
E23708,PL-12,2026-01-26 18:00,51.8,5.7,2.6,UG/M3,"13.6987,79.3647",OK
E23709,PL-20,2026-01-26 18:10,5.2,8.1,12.1,UG/M3,"13.5126,80.997", ok
E23710,PL-15,2026-01-26 18:20,17.1,4.8,18.3,µg/m³,"13.7749,79.5256", maint 
E23711,PL-14,2026-01-26 24:10,26.9,,10.2,MG/NM3,"14.4758,80.983", OK 
E23712,PL-11,2026-01-26 18:40,39.9,7.6,1.9,MG/NM3,"14.1768,80.2984",maintenance
E23713,PL-01,2026-01-26 18:50,2.2,14.4,37.9,UG/M3,"12.8413,80.3518",MAINT
E23714,PL-13,2026-01-26 19:00,37.2,11.9,-19.1,MG/NM3,"13.8859,79.6417", OK 
E23715,PL-02,2026-01-26 19:10,42.9,15.7,22.2,UG/m3,"12.8227,81.2366",ok
E23716,PL-08,2026-01-26 19:20,3.3,10.7,28.2,mg/nm3,"13.8552,81.4803",MAINT
E23717,PL-05,2026-01-26 19:30,14.6,11.3,12.3,ug/m³,"13.4734,79.1223", OK 
E23718,PL-02,2026-01-26 19:40,28.9,16.4,8.0,ug/m³,"12.6396,80.148", ok
E23719,PL-19,2026-01-26 19:50,15.9,7.4,11.5,Ug/M3,"13.2445,81.2879", maint 
E23720,PL-16,2026-01-26 20:00,42.8,18.2,,µg/m³,"12.566,81.0753", ok
E23721,PL-15,2026-01-26 20:10,24.9,16.3,40.1,ug/m3,"13.2997,79.0",Maint
E23722,PL-09,2026-01-26 20:20,40.2,13.0,31.9,UG/M3,"12.6267,80.8399", FAULT
E23723,PL-13,2026-01-26 20:30,39.1,17.1,31.2,UG/M3,"12.7963,79.4446",Maint
E23724,PL-19,2026-01-26 20:40,26.3,18.5,20.7,mg/Nm3,, ok
E23725,PL-15,2026-01-26 20:50,38.6,14.0,29.6,mg/Nm3,"13.49,79.242",Fault
E23726,PL-17,2026-01-26 21:00,27.6,17.5,660.2,ug/m³,"14.2467,81.4679",ok 
E23727,PL-07,26-01-2026 24:10,32.6,20.4,29.3,µg/m³,"14.0247,81.4844", maint 
E23728,PL-15,2026-01-26 21:20,36.8,22.0,26.9,Ug/M3,"13.9253,79.0595",Maint
E23729,PL-02,26-01-2026 21:30,-17.0,11.4,35.4,mg/Nm3,"13.918,79.756", maint 
E23730,PL-10,2026-01-26 21:40,11.2,20.3,32.9,mg/nm3,"12.9516,79.8963",fault
E23731,PL-15,2026-01-26 21:50,52.6,15.5,3.0,µg/m³,"14.2413,80.5155",MAINTENANCE
E23732,PL-03,2026-01-26 22:00,54.8,24.8,41.1,ug/m³,"13.9944,79.1437", FAULT
E23733,PL-18,2026-01-26 22:10,55.8,11.7,18.1,Ug/M3,"12.5435,79.4494", maint 
E23734,PL-14,2026-01-26 22:20,54.4,17.9,37.0,Ug/M3,"12.5153,79.353",ok
E23735,PL-12,26-01-2026 24:30,31592.1,10.0,30.6,UG/m3,"12.9289,81.4747", FAULT
E23736,PL-06,2026-01-26 22:40,-44.9,22.5,41.6,ug/m³,"13.1001,79.184",Ok
E23737,PL-20,2026-01-26 22:50,28.1,17.4,48.3,µg/m³,"14.2154,79.4542",MAINT
E23738,PL-06,2026-01-26 23:00,44.0,35.6,50.4,UG/M3,"14.4909,79.9744",OK
E23739,PL-06,2026-01-26 23:10,48.7,18.4,38.5,MG/NM3,"13.4709,81.4275", OK 
E23740,PL-13,2026-01-26 23:20,66.5,22.5,52.5,ug/m3,"14.2353,80.931", OK 
E23741,PL-06,2026-01-26 23:30,77.3,27.0,48.0,Ug/M3,"13.8267,79.9209",Fault
E23742,PL-02,2026-01-26 23:40,48.4,28.1,47.4,mg/nm3,"13.2389,81.0908",fault
E23743,PL-07,2026-01-26 23:50,65.5,15.5,40.0,MG/NM3,"13.5411,81.3372", ok
E23744,PL-03,2026-01-27 00:00,48.8,17.0,47.8,UG/M3,"13.7293,79.5779",fault
E23745,PL-19,2026-01-27 00:10,80.4,22.0,47.1,mg/Nm3,"14.0034,79.448",Fault
E23746,PL-19,2026-01-27 00:20,55.4,22.5,-502.0,mg/Nm3,"13.4282,81.0536",fault
E23747,PL-08,2026-01-27 00:30,80.8,17.9,53.6,ug/m3,"14.3715,80.5176",maintenance
E23748,PL-13,2026-01-27 00:40,85.9,29.8,50.6,mg/nm3,"13.484,80.4629",fault
E23749,PL-07,2026-01-27 00:50,-83.5,22.5,67.7,MG/NM3,"13.4309,79.4213",Ok
E23750,PL-19,2026-01-27 01:00,-88.8,25.1,47.4,ug/m3,"13.3553,80.3281",MAINT
E23751,PL-12,2026-01-27 01:10,93.7,21.6,54.5,mg/Nm3,"12.8831,79.9014",ok 
E23752,PL-06,27-01-2026 01:20,58.7,20.9,60.4,mg/nm3,"13.1104,81.2388", OK 
E23753,PL-16,2026-01-27 01:30,88.4,24.3,54.1,UG/M3,"14.3306,80.3257",FAULT
E23754,PL-07,2026-01-27 01:40,104.4,,58.2,UG/m3,"14.2487,80.9866",ok
E23755,PL-13,2026-01-27 24:20,91.4,25.8,47.0,mg/Nm3,"13.7351,80.6625",maint
E23756,PL-17,2026-01-27 02:00,85.0,27.6,59.5,mg/nm3,"13.6198,79.9545",ok
E23757,PL-07,27-01-2026 24:10,74.4,36.6,67.7,mg/Nm3,"13.173,79.1773", OK 
E23758,PL-04,2026-01-27 02:20,77.8,29.3,,ug/m3,"13.8839,81.104",ok
E23759,PL-09,2026-01-27 02:30,84.2,32.1,55.8,ug/m³,"14.3711,79.262",fault
E23760,PL-03,2026-01-27 02:40,-90.9,34.5,55.4,µg/m³,"13.6905,79.7204",MAINT
E23761,PL-04,2026-01-27 02:50,93.6,37.3,65.8,UG/m3,"13.2133,81.3893",FAULT
E23762,PL-02,2026-01-27 03:00,75.5,26.7,67.9,UG/M3,"13.8946,79.2504",ok
E23763,PL-16,2026-01-27 03:10,-9.4,22.0,,Ug/M3,"13.6675,79.8798",ok 
E23764,PL-06,2026-01-27 03:20,104.5,23.7,82.7,UG/m3,"14.3638,80.4282",Ok
E23765,PL-15,2026-01-27 03:30+05:30,131.4,32.5,75.9,UG/m3,"13.5995,81.4935",Fault
E23766,PL-06,2026-01-27 03:40,92.1,34.8,74.9,MG/NM3,"14.1122,79.9467",maintenance
E23767,PL-10,2026-01-27 03:50,106.0,44.1,74.1,UG/m3,"13.9218,79.184",MAINT
E23768,PL-16,2026-01-27 04:00,90.3,31.4,81.2,MG/NM3,"13.6073,79.947", OK 
E23769,PL-01,27-01-2026 04:10,115.5,,76.7,UG/m3,"14.2308,80.9138",MAINTENANCE
E23770,PL-14,2026-01-27 04:20,99.2,36.2,99.4,UG/M3,"13.6422,80.1323",MAINT
E23771,PL-15,2026-01-27 04:30,123.1,43.0,73.1,µg/m³,"12.9517,81.3214",MAINT
E23772,PL-17,2026-01-27 04:40,93.9,32.5,69.4,ug/m3,"13.2803,79.5732",FAULT
E23773,PL-05,2026-01-27 04:50,-89.1,30.8,76.1,Ug/M3,"12.7979,81.4727",Maint
E23774,PL-04,2026-01-27 05:00,110.3,25.5,75.2,µg/m³,"13.8174,80.7697",ok
E23775,PL-11,2026-01-27 05:10,114.6,39.9,75.7,mg/nm3,"14.1184,80.0316",maintenance
E23776,PL-19,2026-01-27 05:20,93.3,37.9,82.0,MG/NM3,"14.3823,79.7478",OK
E23777,PL-08,2026-01-27 05:30,-118.9,509.7,79.7,µg/m³,"12.7604,79.4667",maint
E23778,PL-07,27-01-2026 05:40,103.9,38.6,,UG/M3,"13.1293,79.8828",OK
E23779,PL-17,2026-01-27 05:50,-1.11,38.9,87.0,MG/NM3,"13.5508,79.362", maint 
E23780,PL-10,27-01-2026 06:00,122.5,34.6,87.9,ug/m3,"14.3414,79.4441", maint 
E23781,PL-04,2026-01-27 06:10,121.2,36.9,101.7,mg/Nm3,"13.923,79.745",Ok
E23782,PL-17,2026-01-27 06:20,113.4,39.1,83.9,UG/M3,"13.102,81.3841", maint 
E23783,PL-17,2026-01-27 06:30,3.8,34.9,76.7,ug/m³,"12.5025,81.283", OK 
E23784,PL-09,2026-01-27 06:40,130.4,42.4,79.2,ug/m³,"13.4709,81.1524", ok
E23785,PL-12,2026-01-27 06:50,108.9,45.3,88.0,µg/m³,"13.404,80.459",ok
E23786,PL-04,2026-01-27 07:00,117.7,40.3,86.4,µg/m³,"13.7533,80.5387",MAINTENANCE
E23787,PL-10,2026-01-27 24:10,96.0,33.5,66.4,mg/nm3,"13.243,79.774",maintenance
E23788,PL-03,2026-01-27 07:20,123.8,39.0,68.0,µg/m³,"13.0486,81.4998",MAINT
E23789,PL-16,2026-01-27 07:30,93.9,35.4,59.4,µg/m³,"12.7072,79.0709",Ok
E23790,PL-19,2026-01-27 07:40,89.8,39.6,76.0,ug/m³,"13.243,80.9299", maint 
E23791,PL-07,2026-01-27 07:50,125.1,33.6,96.1,mg/Nm3,"12.8383,80.8915", FAULT
E23792,PL-20,2026-01-27 08:00,105.7,24.9,81.5,µg/m³,"14.2786,79.5236",maint
E23793,PL-14,2026-01-27 08:10,94.6,37.8,-87.4,UG/M3,"12.7043,80.6055", maint 
E23794,PL-15,2026-01-27 08:20,81.4,35.2,97.5,UG/m3,"13.5777,80.3705",MAINT
E23795,PL-03,2026-01-27 08:30,107.3,,82.0,µg/m³,"12.8951,80.696",fault
E23796,PL-10,2026-01-27 08:40,102.8,29.5,68.5,mg/Nm3,"13.0266,79.0537", maint 
E23797,PL-14,2026-01-27 08:50,109.3,36.9,68.3,MG/NM3,"13.4148,81.0911",ok
E23798,PL-11,2026-01-27 09:00,116.7,36.8,63.5,Ug/M3,"13.6412,81.4296",OK
E23799,PL-09,2026-01-27 09:10,77.1,32.2,92.8,Ug/M3,"12.7539,81.0171",OK
E23800,PL-14,2026-01-27 09:20,89.5,26.0,66.0,µg/m³,"12.9248,80.5375",fault
E23801,PL-02,2026-01-27 09:30,94.5,,24349.8,UG/m3,"13.0064,79.5324", maint 
E23802,PL-13,2026-01-27 09:40,82.4,41.6,73.6,UG/M3,"14.162,81.0879",maintenance
E23803,PL-08,2026-01-27 09:50,108.2,22.8,65.3,ug/m3,"13.8227,81.2613",ok 
E23804,PL-07,2026-01-27 10:00,104.0,28.5,53.6,ug/m3,"13.541,81.1343",OK
E23805,PL-04,2026-01-27 10:10,129.7,27.3,60.5,UG/M3,"12.5378,79.2376",Maint
E23806,PL-18,2026-01-27 10:20,96.6,30.9,,ug/m³,"12.5356,80.4445",fault
E23807,PL-06,2026-01-27 10:30,75.7,31.2,51.2,mg/nm3,"13.779,80.8432",maint
E23808,PL-10,2026-01-27 10:40,87.0,33.4,80.0,mg/nm3,"13.3573,81.093", maint 
E23809,PL-15,27-01-2026 24:50,62.7,29.4,61.2,UG/m3,"14.0991,81.0542",MAINTENANCE
E23810,PL-01,2026-01-27 11:00,70.0,32.9,62.5,ug/m³,, maint 
E23811,PL-02,2026-01-27 11:10,80.7,18.5,57.0,ug/m³,"14.3528,79.2478", FAULT
E23812,PL-01,2026-01-27 11:20,76.1,28.3,70.7,UG/m3,"14.3435,80.7923",ok 
E23813,PL-13,2026-01-27 11:30,88.2,39.9,39.9,µg/m³,"13.957,81.2878",OK
E23814,PL-18,2026-01-27 11:40,84.9,29.5,49.4,µg/m³,"12.6912,79.4187", OK 
E23815,PL-06,2026-01-27 11:50,85.2,27.3,52.4,mg/Nm3,"13.5738,79.371",maint
E23816,PL-16,2026-01-27 12:00,85.7,19.4,42.4,UG/M3,"13.2596,81.0356",fault
E23817,PL-15,2026-01-27 12:10,68.4,22.6,51.9,UG/M3,"13.2202,80.9848", OK 
E23818,PL-02,27-01-2026 12:20,70.1,18.6,45.3,mg/Nm3,"13.6427,80.0302",maint
E23819,PL-11,2026-01-27 12:30,68.4,24.6,51.5,mg/nm3,"13.672,80.0307", FAULT
E23820,PL-16,2026-01-27 12:40,59.8,23.8,64.1,UG/M3,"12.9099,79.4006", FAULT
E23821,PL-18,2026-01-27 12:50,74.0,33.2,53.0,µg/m³,"14.4483,79.7658",maintenance
E23822,PL-06,2026-01-27 13:00,52.8,23.5,47.1,mg/Nm3,"13.1766,80.5413", FAULT
E23823,PL-18,2026-01-27 13:10,59.7,18.2,-43.6,Ug/M3,"13.6761,80.2304",maint
E23824,PL-10,2026-01-27 13:20,56.3,17.8,39.9,µg/m³,"14.1696,79.6521",fault
